student_id,all_clicks,active_days,access_frequency,material_clicks,avg_quiz_score,quiz_attempts,avg_assignment_score,assignment_submissions,final_grade,risk_cluster,total_time_spent,procrastination_index
345313,563,65,8.661538461538461,63.0,35.42857142857143,7.0,57.833333333333336,6.0,40,0,1126,0.8571428571428571
345357,2219,134,16.559701492537314,91.0,0.0,0.0,80.4,5.0,85,0,4438,2.4
345440,165,21,7.857142857142857,8.0,0.0,0.0,73.8,5.0,65,0,330,0.8
345519,1141,89,12.820224719101123,69.0,0.0,0.0,77.4,5.0,65,0,2282,2.2
345568,228,21,10.857142857142858,34.0,92.0,3.0,62.0,3.0,40,0,456,-1.1666666666666667
346025,569,103,5.524271844660194,13.0,0.0,0.0,82.4,5.0,65,0,1138,1.0
346118,700,46,15.217391304347826,23.0,0.0,0.0,72.6,5.0,65,0,1400,0.0
346333,1591,166,9.58433734939759,132.0,0.0,0.0,81.16666666666667,6.0,65,0,3182,3.857142857142857
346843,164,8,20.5,3.0,0.0,0.0,0.0,0.0,40,0,328,0.0
347210,175,9,19.444444444444443,20.0,0.0,0.0,0.0,0.0,30,0,350,0.0
347365,244,12,20.33333333333333,22.0,0.0,0.0,48.0,1.0,40,0,488,0.0
347764,85,7,12.142857142857142,4.0,40.0,1.0,0.0,0.0,40,0,170,-2.0
347809,1266,92,13.76086956521739,170.0,87.0909090909091,11.0,88.22222222222223,9.0,85,0,2532,32.3
347809,1266,92,13.76086956521739,170.0,87.0909090909091,11.0,88.22222222222223,9.0,65,0,2532,32.3
347864,201,33,6.090909090909091,1.0,90.0,2.0,68.33333333333333,3.0,30,0,402,-1.8
348050,992,56,17.714285714285715,66.0,46.0,3.0,87.125,8.0,40,0,1984,14.666666666666666
348050,992,56,17.714285714285715,66.0,46.0,3.0,87.125,8.0,65,0,1984,14.666666666666666
348159,1486,83,17.903614457831324,173.0,90.1818181818182,11.0,83.11111111111111,9.0,65,0,2972,37.15
348275,545,38,14.342105263157896,43.0,0.0,0.0,61.5,2.0,30,0,1090,-10.5
348351,377,12,31.416666666666668,14.0,44.0,1.0,71.6,5.0,40,0,754,0.5
348351,377,12,31.416666666666668,14.0,44.0,1.0,71.6,5.0,65,0,754,0.5
348439,164,11,14.909090909090908,5.0,0.0,0.0,74.0,1.0,30,0,328,0.0
348547,369,45,8.2,17.0,0.0,0.0,81.0,2.0,30,0,738,3.0
348771,182,15,12.133333333333333,32.0,76.0,5.0,63.0,4.0,40,0,364,-1.2222222222222223
348783,2848,128,22.25,100.0,95.27272727272728,11.0,92.88888888888889,9.0,85,0,5696,28.75
348790,1694,81,20.91358024691358,210.0,89.66666666666667,3.0,91.0,3.0,30,0,3388,0.16666666666666666
348807,425,35,12.142857142857142,8.0,0.0,0.0,76.6,5.0,65,0,850,-9.2
348855,3476,139,25.00719424460432,54.0,88.18181818181819,11.0,84.66666666666667,9.0,65,0,6952,30.55
349040,1156,50,23.12,33.0,90.0,2.0,69.5,2.0,30,0,2312,-0.25
349069,91,4,22.75,9.0,40.0,1.0,0.0,0.0,40,0,182,-2.0
349093,2037,98,20.785714285714285,95.0,99.0,4.0,0.0,0.0,85,0,4074,-3.25
349145,28,2,14.0,11.0,0.0,0.0,0.0,0.0,30,0,56,0.0
349182,130,12,10.833333333333334,10.0,0.0,0.0,0.0,0.0,40,0,260,0.0
349258,32,3,10.666666666666666,4.0,0.0,0.0,72.0,1.0,40,0,64,1.0
349424,12,1,12.0,0.0,0.0,0.0,0.0,0.0,40,0,24,0.0
349554,874,89,9.820224719101123,105.0,92.0,5.0,75.83333333333333,6.0,65,0,1748,0.5454545454545454
349675,13,6,2.1666666666666665,2.0,0.0,0.0,59.25,4.0,40,0,26,-4.75
349710,86,12,7.166666666666667,5.0,0.0,0.0,71.0,1.0,30,0,172,0.0
349924,40,6,6.666666666666667,2.0,0.0,0.0,1.0,1.0,30,0,80,15.0
350156,560,48,11.666666666666666,42.0,0.0,0.0,52.2,5.0,65,0,1120,0.0
350164,190,12,15.833333333333334,8.0,0.0,0.0,0.0,0.0,30,0,380,0.0
350188,761,78,9.756410256410255,39.0,0.0,0.0,73.8,5.0,65,0,1522,0.0
350267,651,55,11.836363636363636,32.0,50.5,2.0,74.0,2.0,30,0,1302,-1.25
350312,103,4,25.75,8.0,0.0,0.0,85.0,1.0,40,0,206,1.0
350398,710,44,16.136363636363637,79.0,76.33333333333333,3.0,65.66666666666667,3.0,30,0,1420,0.0
350622,1051,59,17.8135593220339,57.0,95.0,4.0,71.2,5.0,40,0,2102,-8.333333333333334
350644,274,54,5.074074074074074,3.0,0.0,0.0,69.0,3.0,40,0,548,-3.0
350690,1566,105,14.914285714285716,126.0,80.33333333333333,3.0,86.66666666666667,3.0,30,0,3132,-0.3333333333333333
350690,1566,105,14.914285714285716,126.0,80.33333333333333,3.0,86.66666666666667,3.0,40,0,3132,-0.3333333333333333
350795,132,9,14.666666666666666,11.0,93.33333333333331,3.0,80.66666666666667,6.0,40,0,264,-3.5555555555555554
350797,1034,71,14.56338028169014,27.0,0.0,0.0,80.0,5.0,65,0,2068,9.8
350929,584,81,7.209876543209877,72.0,0.0,0.0,84.83333333333333,6.0,30,0,1168,12.428571428571429
350929,584,81,7.209876543209877,72.0,0.0,0.0,84.83333333333333,6.0,85,0,1168,12.428571428571429
350939,1427,103,13.854368932038836,86.0,0.0,0.0,69.6,5.0,65,0,2854,0.6
350949,712,59,12.067796610169491,77.0,0.0,0.0,74.66666666666667,3.0,30,0,1424,0.3333333333333333
351050,529,31,17.06451612903226,17.0,0.0,0.0,78.4,5.0,65,0,1058,-5.4
351271,911,95,9.589473684210526,97.0,88.0,5.0,76.4,5.0,65,0,1822,-1.5
351290,624,77,8.103896103896103,8.0,88.0,5.0,67.0,6.0,65,0,1248,-1.1818181818181819
351328,2118,49,43.224489795918366,107.0,79.0,3.0,75.0,2.0,30,0,4236,-1.2
351336,944,116,8.137931034482758,24.0,0.0,0.0,64.6,5.0,65,0,1888,2.0
351512,1095,85,12.882352941176473,172.0,93.8,5.0,94.0,4.0,40,0,2190,-1.7777777777777777
351543,5,1,5.0,0.0,0.0,0.0,35.0,1.0,40,0,10,20.0
351577,959,103,9.310679611650484,100.0,92.75,4.0,98.0,2.0,65,0,1918,-0.8333333333333334
351775,11468,238,48.18487394957983,978.0,72.36363636363636,11.0,68.7,10.0,65,0,22936,0.0
351903,670,28,23.928571428571427,76.0,62.5,2.0,80.0,1.0,30,0,1340,-1.6666666666666667
352009,16,5,3.2,3.0,0.0,0.0,0.0,0.0,40,0,32,0.0
352051,72,14,5.142857142857143,4.0,0.0,0.0,69.83333333333333,6.0,65,0,144,68.28571428571429
352112,212,29,7.310344827586207,26.0,80.0,5.0,77.83333333333333,6.0,65,0,424,0.5454545454545454
352161,82,8,10.25,8.0,100.0,1.0,75.0,1.0,30,0,164,-6.5
352339,165,16,10.3125,29.0,80.0,2.0,0.0,0.0,30,0,330,-4.0
352364,823,57,14.43859649122807,20.0,96.0,5.0,95.33333333333331,6.0,85,0,1646,2.090909090909091
352637,1929,97,19.88659793814433,82.0,99.5,4.0,95.0,4.0,85,0,3858,21.5
352641,180,11,16.363636363636363,8.0,0.0,0.0,0.0,0.0,30,0,360,0.0
352679,71,7,10.142857142857142,7.0,0.0,0.0,40.0,1.0,30,0,142,1.0
352688,483,73,6.616438356164384,64.0,96.0,5.0,79.6,5.0,65,0,966,-6.2727272727272725
352771,943,69,13.666666666666666,49.0,0.0,0.0,82.5,6.0,65,0,1886,4.285714285714286
352953,27,8,3.375,0.0,0.0,0.0,77.0,1.0,30,0,54,-2.0
353093,4145,178,23.286516853932586,159.0,100.0,5.0,84.2,5.0,65,0,8290,-0.5
353352,85,11,7.727272727272727,4.0,0.0,0.0,82.0,1.0,40,0,170,1.0
353660,219,22,9.954545454545457,12.0,0.0,0.0,0.0,0.0,30,0,438,0.0
353665,398,44,9.045454545454543,23.0,0.0,0.0,64.6,5.0,65,0,796,0.2
353804,1927,113,17.053097345132745,41.0,42.66666666666666,6.0,68.5,2.0,30,0,3854,46.125
353979,71,7,10.142857142857142,13.0,59.0,7.0,35.6,5.0,30,0,142,42.666666666666664
353979,71,7,10.142857142857142,13.0,59.0,7.0,35.6,5.0,40,0,142,42.666666666666664
354050,520,43,12.093023255813954,35.0,38.333333333333336,3.0,38.1,10.0,40,0,1040,-0.15384615384615385
354058,1149,45,25.53333333333333,11.0,100.0,1.0,64.5,2.0,40,0,2298,-1.3333333333333333
354121,18,1,18.0,3.0,0.0,0.0,0.0,0.0,30,0,36,0.0
354170,945,82,11.524390243902438,18.0,0.0,0.0,58.0,5.0,40,0,1890,0.0
354607,730,65,11.23076923076923,65.0,68.66666666666667,3.0,74.0,3.0,65,0,1460,-0.8333333333333334
354688,359,35,10.257142857142858,31.0,72.33333333333333,3.0,0.0,0.0,65,0,718,-2.6666666666666665
354779,119,22,5.409090909090909,1.0,75.0,4.0,79.5,4.0,65,0,238,3.5
354858,198,7,28.285714285714285,6.0,0.0,0.0,0.0,0.0,30,0,396,0.0
354895,519,39,13.307692307692308,25.0,90.0,2.0,67.0,3.0,30,0,1038,-2.0
354953,120,12,10.0,70.0,0.0,0.0,0.0,0.0,30,0,240,0.0
354984,1056,64,16.5,56.0,92.0,5.0,65.83333333333333,6.0,65,0,2112,-0.09090909090909091
355143,484,39,12.41025641025641,64.0,62.44444444444444,9.0,54.4,5.0,40,0,968,25.142857142857142
355143,484,39,12.41025641025641,64.0,62.44444444444444,9.0,54.4,5.0,65,0,968,25.142857142857142
355147,638,86,7.4186046511627906,96.0,92.0,5.0,78.5,6.0,65,0,1276,-4.909090909090909
355309,112,8,14.0,13.0,0.0,0.0,63.0,6.0,85,0,224,0.14285714285714285
355369,446,30,14.866666666666667,53.0,80.0,1.0,70.0,1.0,30,0,892,-7.5
355369,446,30,14.866666666666667,53.0,80.0,1.0,70.0,1.0,40,0,892,-7.5
355510,2718,189,14.38095238095238,224.0,0.0,0.0,88.83333333333333,6.0,65,0,5436,6.285714285714286
355643,294,27,10.88888888888889,9.0,80.0,5.0,67.16666666666667,6.0,65,0,588,-1.0909090909090908
355780,453,16,28.3125,46.0,0.0,0.0,78.2,5.0,30,0,906,5.4
355935,821,93,8.827956989247312,61.0,77.75,4.0,75.8,10.0,65,0,1642,-0.6
355998,20,4,5.0,2.0,0.0,0.0,55.0,1.0,40,0,40,1.0
356166,397,23,17.26086956521739,30.0,0.0,0.0,78.33333333333333,6.0,65,0,794,0.8571428571428571
356170,768,42,18.285714285714285,6.0,0.0,0.0,71.5,4.0,65,0,1536,-1.25
356257,533,40,13.325,48.0,55.5,2.0,86.0,2.0,30,0,1066,-0.5
356274,149,16,9.3125,7.0,30.0,1.0,0.0,0.0,40,0,298,-2.0
356297,2904,126,23.047619047619047,179.0,47.25,4.0,80.83333333333333,6.0,40,0,5808,1.5454545454545454
356297,2904,126,23.047619047619047,179.0,47.25,4.0,80.83333333333333,6.0,65,0,5808,1.5454545454545454
356386,304,23,13.217391304347826,32.0,80.0,3.0,51.0,2.0,40,0,608,-1.0
356523,4988,134,37.223880597014926,151.0,74.6,5.0,81.6,5.0,30,0,9976,-1.3
356523,4988,134,37.223880597014926,151.0,74.6,5.0,81.6,5.0,40,0,9976,-1.3
356705,325,17,19.11764705882353,20.0,0.0,0.0,77.66666666666667,3.0,30,0,650,-8.0
357030,68,15,4.533333333333333,8.0,0.0,0.0,67.0,2.0,30,0,136,-1.0
357176,4648,190,24.46315789473684,141.0,78.66666666666667,3.0,0.0,0.0,65,0,9296,-2.0
357214,6,1,6.0,0.0,0.0,0.0,0.0,0.0,30,0,12,0.0
357576,475,23,20.65217391304348,70.0,45.333333333333336,3.0,55.0,1.0,40,0,950,-1.4
357668,166,27,6.148148148148148,13.0,0.0,0.0,57.0,3.0,40,0,332,0.0
357820,41,3,13.666666666666666,2.0,0.0,0.0,0.0,0.0,30,0,82,0.0
357851,194,11,17.636363636363637,8.0,80.5,4.0,87.75,4.0,30,0,388,71.5
357851,194,11,17.636363636363637,8.0,80.5,4.0,87.75,4.0,40,0,388,71.5
357901,304,27,11.25925925925926,24.0,0.0,0.0,37.75,4.0,40,0,608,-5.25
357928,296,14,21.142857142857142,10.0,90.0,2.0,46.66666666666666,3.0,40,0,592,-1.6
357942,1522,87,17.49425287356322,81.0,65.0,2.0,64.0,2.0,30,0,3044,-5.5
358001,346,24,14.416666666666666,14.0,0.0,0.0,68.8,5.0,65,0,692,6.2
358054,325,22,14.772727272727272,21.0,100.0,1.0,84.5,2.0,30,0,650,-0.6666666666666666
358075,1648,127,12.976377952755906,85.0,71.63636363636364,11.0,66.54545454545455,11.0,30,0,3296,8.565217391304348
358075,1648,127,12.976377952755906,85.0,71.63636363636364,11.0,66.54545454545455,11.0,65,0,3296,8.565217391304348
358182,1901,126,15.087301587301589,81.0,0.0,0.0,75.0,5.0,65,0,3802,-0.6
358204,4677,220,21.259090909090908,106.0,0.0,0.0,68.2,5.0,85,0,9354,5.6
358504,2290,169,13.550295857988166,239.0,0.0,0.0,87.33333333333333,6.0,65,0,4580,3.142857142857143
358522,1233,127,9.708661417322835,179.0,84.71428571428571,7.0,90.83333333333331,6.0,65,0,2466,-0.2857142857142857
358578,269,14,19.214285714285715,19.0,33.0,1.0,0.0,0.0,30,0,538,-3.0
358956,804,96,8.375,62.0,80.0,5.0,68.16666666666667,6.0,65,0,1608,3.1818181818181817
359114,913,66,13.833333333333334,119.0,82.0,4.0,77.25,4.0,65,0,1826,0.875
359438,177,19,9.31578947368421,2.0,88.0,5.0,82.0,6.0,85,0,354,-1.0
359460,229,11,20.818181818181817,12.0,0.0,0.0,79.0,1.0,30,0,458,1.0
359657,222,18,12.333333333333334,24.0,0.0,0.0,87.5,2.0,30,0,444,1.0
359855,626,45,13.911111111111111,39.0,0.0,0.0,76.8,5.0,30,0,1252,1.6
359943,514,33,15.575757575757576,56.0,0.0,0.0,76.16666666666667,6.0,65,0,1028,3.142857142857143
359958,2605,106,24.57547169811321,120.0,97.0,4.0,96.5,4.0,65,0,5210,-0.375
360188,1429,108,13.23148148148148,50.0,92.0,5.0,88.0,6.0,65,0,2858,-0.8181818181818182
360190,54,8,6.75,4.0,40.0,2.0,53.66666666666666,3.0,40,0,108,-0.8
360483,127,11,11.545454545454543,6.0,0.0,0.0,0.0,0.0,30,0,254,0.0
360489,237,41,5.780487804878049,23.0,93.33333333333331,3.0,78.5,4.0,30,0,474,-1.2857142857142858
360492,846,94,9.0,74.0,80.33333333333333,6.0,86.83333333333333,6.0,85,0,1692,-0.8461538461538461
360547,39,10,3.9,8.0,0.0,0.0,0.0,0.0,30,0,78,0.0
360759,982,39,25.17948717948718,57.0,0.0,0.0,87.5,4.0,30,0,1964,11.25
360876,31,3,10.333333333333334,6.0,0.0,0.0,45.0,1.0,40,0,62,8.0
360877,803,98,8.193877551020408,45.0,88.0,5.0,83.0,5.0,65,0,1606,-1.6
360938,93,7,13.285714285714286,14.0,0.0,0.0,15.0,3.0,40,0,186,-3.0
361209,1023,105,9.742857142857142,156.0,67.42857142857143,7.0,83.5,6.0,65,0,2046,-0.6428571428571429
361243,439,32,13.71875,33.0,0.0,0.0,69.33333333333333,6.0,65,0,878,4.857142857142857
361282,783,31,25.258064516129032,188.0,63.0,3.0,71.33333333333333,6.0,30,0,1566,18.22222222222222
361282,783,31,25.258064516129032,188.0,63.0,3.0,71.33333333333333,6.0,40,0,1566,18.22222222222222
361410,1201,66,18.196969696969692,135.0,67.5,2.0,60.0,1.0,65,0,2402,-3.0
361411,793,31,25.580645161290324,26.0,0.0,0.0,68.6,5.0,65,0,1586,-4.8
361603,940,57,16.49122807017544,27.0,100.0,5.0,83.0,6.0,65,0,1880,-2.3636363636363638
361842,42,5,8.4,3.0,0.0,0.0,0.0,0.0,30,0,84,0.0
361842,42,5,8.4,3.0,0.0,0.0,0.0,0.0,40,0,84,0.0
361889,521,39,13.35897435897436,44.0,0.0,0.0,73.0,2.0,30,0,1042,1.0
362037,514,39,13.17948717948718,77.0,75.66666666666667,6.0,71.83333333333333,6.0,65,0,1028,-0.38461538461538464
362115,100,7,14.285714285714286,11.0,0.0,0.0,47.0,2.0,40,0,200,-3.5
362140,1054,100,10.54,77.0,83.75,4.0,84.25,4.0,65,0,2108,-1.125
362223,1039,75,13.853333333333332,74.0,74.5,4.0,84.0,1.0,65,0,2078,-4.4
362374,2848,165,17.26060606060606,84.0,82.14285714285714,7.0,68.0,6.0,65,0,5696,0.7142857142857143
362548,3081,108,28.52777777777778,96.0,36.75,4.0,0.0,0.0,40,0,6162,-3.25
362647,302,30,10.066666666666666,18.0,0.0,0.0,65.0,1.0,40,0,604,-2.0
362661,171,8,21.375,15.0,79.71428571428571,7.0,77.8,5.0,30,0,342,10.416666666666666
362661,171,8,21.375,15.0,79.71428571428571,7.0,77.8,5.0,65,0,342,10.416666666666666
362760,662,24,27.58333333333333,147.0,80.0,4.0,50.6,5.0,40,0,1324,-2.6666666666666665
362877,504,20,25.2,24.0,0.0,0.0,57.0,1.0,30,0,1008,1.0
363110,214,26,8.23076923076923,33.0,72.0,5.0,64.4,5.0,65,0,428,-2.2
363122,49,5,9.8,8.0,0.0,0.0,0.0,0.0,65,0,98,7.0
363213,241,30,8.033333333333333,19.0,0.0,0.0,77.2,5.0,65,0,482,0.0
363374,247,21,11.761904761904765,11.0,40.0,1.0,0.0,0.0,40,0,494,-2.0
363396,553,75,7.373333333333333,80.0,84.0,5.0,88.2,5.0,85,0,1106,-1.3
363401,190,15,12.666666666666666,7.0,95.0,4.0,30.5,6.0,40,0,380,-5.7
363416,316,39,8.102564102564102,37.0,92.0,5.0,69.66666666666667,6.0,65,0,632,-2.0
363660,3713,184,20.17934782608696,91.0,96.0,5.0,84.66666666666667,6.0,85,0,7426,-0.6363636363636364
363773,2699,172,15.69186046511628,61.0,82.5,4.0,82.0,4.0,65,0,5398,-0.75
363906,1085,48,22.604166666666668,57.0,70.0,4.0,62.25,4.0,40,0,2170,-1.0
363939,808,70,11.542857142857144,53.0,54.5,4.0,69.375,8.0,40,0,1616,-0.6666666666666666
363939,808,70,11.542857142857144,53.0,54.5,4.0,69.375,8.0,65,0,1616,-0.6666666666666666
363990,90,11,8.181818181818182,7.0,0.0,0.0,29.0,1.0,40,0,180,0.0
364021,55,7,7.857142857142857,9.0,43.0,1.0,0.0,0.0,40,0,110,-2.0
364073,423,61,6.934426229508197,71.0,100.0,5.0,85.16666666666667,6.0,85,0,846,3.272727272727273
364103,847,44,19.25,70.0,55.75,4.0,62.75,4.0,65,0,1694,-3.625
364177,821,63,13.031746031746032,43.0,0.0,0.0,69.0,4.0,40,0,1642,2.5
364239,2152,163,13.202453987730062,109.0,0.0,0.0,81.83333333333333,6.0,65,0,4304,3.7142857142857144
364405,2946,210,14.028571428571428,630.0,92.28571428571428,7.0,88.66666666666667,6.0,85,0,5892,0.07142857142857142
364527,362,33,10.969696969696969,18.0,0.0,0.0,82.8,5.0,65,0,724,-0.8
364547,1466,116,12.637931034482758,106.0,0.0,0.0,79.66666666666667,6.0,65,0,2932,3.5714285714285716
364666,33,4,8.25,2.0,100.0,1.0,55.0,1.0,40,0,66,-4.5
364770,908,89,10.202247191011235,51.0,0.0,0.0,75.5,4.0,65,0,1816,0.4
364871,698,67,10.417910447761194,37.0,76.0,5.0,70.83333333333333,6.0,65,0,1396,-1.1818181818181819
364920,6,4,1.5,1.0,0.0,0.0,0.0,0.0,30,0,12,0.0
364957,1638,111,14.756756756756756,94.0,0.0,0.0,59.6,5.0,65,0,3276,-4.0
365060,178,8,22.25,44.0,0.0,0.0,49.0,1.0,30,0,356,1.0
365097,1071,56,19.125,24.0,0.0,0.0,65.2,5.0,85,0,2142,5.8
365111,580,37,15.675675675675675,29.0,80.0,2.0,61.125,8.0,30,0,1160,-3.8
365111,580,37,15.675675675675675,29.0,80.0,2.0,61.125,8.0,40,0,1160,-3.8
365169,1096,104,10.538461538461538,72.0,96.0,5.0,88.6,5.0,65,0,2192,-0.4
365239,401,40,10.025,8.0,0.0,0.0,0.0,0.0,30,0,802,0.0
365244,891,78,11.423076923076923,40.0,0.0,0.0,56.4,5.0,65,0,1782,0.0
365288,9,1,9.0,2.0,0.0,0.0,0.0,0.0,40,0,18,0.0
365397,196,12,16.333333333333332,12.0,0.0,0.0,56.16666666666666,6.0,40,0,392,1.4285714285714286
365439,275,21,13.095238095238097,56.0,100.0,1.0,73.5,2.0,40,0,550,-4.666666666666667
365452,998,74,13.486486486486486,71.0,100.0,5.0,68.0,5.0,65,0,1996,-3.0
365488,76,11,6.909090909090909,6.0,100.0,1.0,66.0,3.0,40,0,152,-3.0
365631,1266,84,15.071428571428571,69.0,100.0,5.0,73.83333333333333,6.0,65,0,2532,-2.6363636363636362
365642,2129,148,14.385135135135137,63.0,0.0,0.0,70.0,5.0,65,0,4258,1.8
365661,1454,77,18.883116883116884,59.0,69.5,4.0,81.75,4.0,65,0,2908,-1.375
365701,2712,122,22.229508196721312,106.0,89.75,4.0,96.0,4.0,85,0,5424,11.0
365707,1944,135,14.4,74.0,100.0,5.0,82.0,6.0,85,0,3888,-1.5454545454545454
365764,71,5,14.2,5.0,0.0,0.0,35.4,5.0,40,0,142,-0.4
365782,3382,230,14.704347826086956,512.0,85.85714285714286,7.0,79.33333333333333,6.0,85,0,6764,2.0714285714285716
365893,194,17,11.411764705882351,16.0,0.0,0.0,53.125,8.0,30,0,388,-0.375
365893,194,17,11.411764705882351,16.0,0.0,0.0,53.125,8.0,65,0,388,-0.375
365939,192,8,24.0,11.0,0.0,0.0,0.0,0.0,40,0,384,0.0
365993,162,13,12.461538461538462,11.0,65.33333333333333,3.0,56.0,1.0,40,0,324,-1.5
366024,1759,169,10.40828402366864,146.0,44.0,4.0,59.5,6.0,40,0,3518,1.1818181818181819
366164,1113,39,28.53846153846154,21.0,50.333333333333336,3.0,56.333333333333336,3.0,30,0,2226,-1.3333333333333333
366267,33,4,8.25,6.0,0.0,0.0,56.5,2.0,30,0,66,40.0
366310,2574,135,19.066666666666663,130.0,57.8,10.0,65.83333333333333,6.0,65,0,5148,-0.35294117647058826
366367,532,49,10.857142857142858,55.0,58.75,4.0,0.0,0.0,65,0,1064,-3.25
366424,224,12,18.666666666666668,13.0,10.0,1.0,78.5,4.0,30,0,448,5.0
366424,224,12,18.666666666666668,13.0,10.0,1.0,78.5,4.0,65,0,448,5.0
366449,546,44,12.409090909090908,28.0,0.0,0.0,82.0,6.0,65,0,1092,3.0
366479,498,45,11.066666666666666,41.0,0.0,0.0,71.4,5.0,65,0,996,-10.6
366483,1465,129,11.356589147286822,81.0,0.0,0.0,76.8,5.0,65,0,2930,2.2
366524,475,69,6.884057971014493,123.0,88.0,5.0,82.0,5.0,65,0,950,-0.9
366535,14,3,4.666666666666667,0.0,0.0,0.0,0.0,0.0,30,0,28,0.0
366873,767,64,11.984375,16.0,50.0,4.0,72.25,4.0,40,0,1534,-0.75
366936,737,22,33.5,14.0,90.0,2.0,77.0,3.0,30,0,1474,-1.2
366987,543,57,9.526315789473683,34.0,0.0,0.0,76.8,5.0,65,0,1086,3.5
367045,18,4,4.5,0.0,0.0,0.0,0.0,0.0,30,0,36,0.0
367127,299,28,10.678571428571429,25.0,0.0,0.0,77.66666666666667,6.0,65,0,598,3.142857142857143
367304,62,8,7.75,13.0,0.0,0.0,48.8,5.0,40,0,124,-4.8
367348,109,13,8.384615384615385,3.0,80.0,2.0,71.5,2.0,40,0,218,-4.0
367352,775,51,15.196078431372548,30.0,51.25,4.0,71.75,4.0,40,0,1550,-1.25
367433,314,23,13.652173913043478,40.0,85.0,4.0,78.66666666666667,6.0,65,0,628,-3.7
367510,352,19,18.526315789473685,32.0,68.6,5.0,51.833333333333336,6.0,30,0,704,58.81818181818182
367535,560,81,6.91358024691358,30.0,76.0,5.0,61.16666666666666,6.0,65,0,1120,-0.8181818181818182
367609,1816,97,18.721649484536083,141.0,96.0,5.0,83.83333333333333,6.0,65,0,3632,-1.4545454545454546
367646,261,35,7.457142857142857,25.0,0.0,0.0,88.16666666666667,6.0,85,0,522,0.2857142857142857
367815,248,19,13.052631578947368,31.0,81.5,2.0,34.0,1.0,30,0,496,-1.6666666666666667
368077,1558,110,14.163636363636364,36.0,80.0,5.0,76.83333333333333,6.0,65,0,3116,-1.6363636363636365
368106,140,15,9.333333333333334,22.0,0.0,0.0,43.5,2.0,40,0,280,0.0
368194,437,32,13.65625,36.0,0.0,0.0,50.4,5.0,65,0,874,-5.2
368436,6634,234,28.35042735042735,274.0,81.5,4.0,74.6,10.0,65,0,13268,2.0
368439,22,2,11.0,4.0,0.0,0.0,0.0,0.0,40,0,44,0.0
368521,1208,69,17.507246376811594,29.0,0.0,0.0,59.4,5.0,65,0,2416,4.6
368741,1,1,1.0,0.0,0.0,0.0,0.0,0.0,40,0,2,0.0
368749,2801,187,14.97860962566845,332.0,52.85714285714285,7.0,59.66666666666666,6.0,40,0,5602,-1.2857142857142858
368824,292,25,11.68,24.0,0.0,0.0,55.6,5.0,40,0,584,0.8
368876,554,30,18.466666666666665,21.0,67.25,4.0,53.0,2.0,40,0,1108,-2.8333333333333335
368963,677,52,13.01923076923077,26.0,0.0,0.0,66.4,5.0,65,0,1354,5.4
369208,125,10,12.5,6.0,83.0,5.0,62.0,4.0,40,0,250,42.333333333333336
369208,125,10,12.5,6.0,83.0,5.0,62.0,4.0,65,0,250,42.333333333333336
369234,576,40,14.4,8.0,0.0,0.0,28.666666666666668,3.0,40,0,1152,-7.0
369242,259,11,23.545454545454547,9.0,84.875,8.0,73.0,5.0,30,0,518,62.92307692307692
369242,259,11,23.545454545454547,9.0,84.875,8.0,73.0,5.0,65,0,518,62.92307692307692
369319,1627,82,19.841463414634145,137.0,0.0,0.0,62.6,5.0,65,0,3254,0.0
369507,43,7,6.142857142857143,0.0,0.0,0.0,0.0,0.0,30,0,86,0.0
369610,2595,85,30.529411764705884,81.0,92.25,4.0,86.75,4.0,65,0,5190,-1.125
369715,842,52,16.192307692307693,29.0,100.0,3.0,65.16666666666667,6.0,65,0,1684,-3.5555555555555554
369834,1265,117,10.811965811965813,54.0,0.0,0.0,73.6,5.0,30,0,2530,-0.2
369908,8551,245,34.90204081632653,709.0,75.57142857142857,7.0,73.33333333333333,6.0,30,0,17102,-0.14285714285714285
369908,8551,245,34.90204081632653,709.0,75.57142857142857,7.0,73.33333333333333,6.0,65,0,17102,-0.14285714285714285
369986,185,27,6.851851851851852,39.0,100.0,4.0,59.6,5.0,65,0,370,-3.4444444444444446
370008,858,54,15.88888888888889,8.0,100.0,5.0,75.33333333333333,3.0,40,0,1716,-2.5
370089,145,13,11.153846153846152,4.0,0.0,0.0,79.57142857142857,7.0,30,0,290,1.0
370089,145,13,11.153846153846152,4.0,0.0,0.0,79.57142857142857,7.0,65,0,290,1.0
370294,352,19,18.526315789473685,23.0,0.0,0.0,92.5,2.0,40,0,704,40.0
370302,351,54,6.5,74.0,90.0,4.0,31.6,5.0,40,0,702,-3.2222222222222223
370307,302,20,15.1,37.0,100.0,1.0,63.0,1.0,30,0,604,-1.0
370336,194,10,19.4,6.0,80.0,1.0,0.0,0.0,40,0,388,-2.0
370336,194,10,19.4,6.0,80.0,1.0,0.0,0.0,30,0,388,-2.0
370367,1234,77,16.025974025974026,75.0,0.0,0.0,63.0,4.0,30,0,2468,-9.5
370512,2263,163,13.883435582822086,123.0,69.75,4.0,0.0,0.0,65,0,4526,-3.25
370720,194,11,17.636363636363637,2.0,85.0,4.0,62.8,5.0,40,0,388,-1.7777777777777777
370839,562,24,23.416666666666668,73.0,37.5,2.0,66.5,2.0,30,0,1124,-4.5
370859,887,106,8.367924528301886,93.0,96.0,5.0,80.0,6.0,65,0,1774,-0.7272727272727273
