attempt_id,student_id,activity_id,score,max_score,time_spent_sec,attempt_number,submitted_at
14298661-67b2-4eb2-acb9-4d1bf4c50872,S013,C01_A3,9.766562480647538,10,314,1,2025-09-18
3c32436a-336d-46e1-a01c-176eb42c6d2f,S013,C01_A2,4.192904305230726,10,667,2,2025-10-26
15d91a48-7ea3-4e50-a966-a80a50708818,S013,C01_A4,8.49028984257765,10,420,1,2025-11-24
17489525-0e03-48bc-9d78-38a6b1f79287,S013,C01_A2,3.416052821770431,10,439,1,2025-10-30
5b885916-78ba-46ce-8bf6-ab9f604e34cf,S013,C01_A1,7.765692138348346,10,290,1,2025-11-27
b48680a0-c46e-4870-bf7f-32e8420197cb,S013,C01_A4,3.897351555370236,10,238,2,2025-09-11
1edeeeb5-2b94-44ae-80e6-c16aeed147d3,S013,C01_A6,7.11344980330209,10,780,1,2025-10-06
b54e9da2-16b0-4d67-8b36-8ab122d798d4,S013,C01_A1,5.913603339880367,10,743,1,2025-11-23
a1bacc8e-fa74-4b01-8ee4-a7060202a3ff,S013,C01_A5,8.944253972883363,10,761,2,2025-10-19
7b56993d-3d1d-4b57-bce3-d7446939b88d,S013,C01_A1,5.3533198943509746,10,703,2,2025-11-23
c9566353-92ab-4e6f-bab0-663b2fd72935,S013,C01_A2,4.281738992660768,10,649,1,2025-09-22
3bd5ccf7-a204-4219-becf-02083def811d,S013,C01_A2,3.1329550714614633,10,836,2,2025-10-27
6034035e-53f2-45ab-8c15-51fe4dd77b08,S013,C01_A5,6.791665903313847,10,56,1,2025-11-18
0b2bdffb-a415-4d08-846d-ea18e44f64bc,S013,C01_A5,3.495729418689302,10,591,1,2025-10-24
fe48749d-49b0-44c6-83e7-d3351d73e790,S013,C01_A2,3.8564375363637877,10,401,1,2025-12-27
76322fb0-b84b-4167-8032-cc3cc4c2cced,S013,C01_A4,3.3769861998749455,10,826,2,2025-10-06
faeb686e-855a-4894-ac7d-0f56bc70fa1c,S013,C01_A4,4.043531935425619,10,847,2,2025-09-30
7e38a9c3-cf5f-45b9-8184-d979aba72b47,S013,C01_A2,3.1433107734979333,10,40,2,2025-09-14
d0687c42-2df3-4a56-8ba2-4d70a3cfed56,S014,C04_A9,4.789750718421375,10,747,1,2025-11-14
1cd62461-d13c-4a56-a3ef-a5f647ce1979,S014,C04_A9,6.744126219046308,10,544,2,2025-10-08
7e135b6f-0766-4243-a8a4-dd0699a7887e,S014,C04_A9,5.143642748741717,10,895,1,2025-09-13
5d9a9edd-4b48-4008-a949-95534173240c,S014,C04_A9,7.95618503617818,10,761,1,2025-10-26
f3621afb-198e-4b5c-a432-ef37cb89366c,S014,C04_A7,6.5719202825896055,10,376,1,2025-12-27
c40b5b04-9e30-4656-8eed-848bdf32be91,S014,C02_A1,6.476821998333105,10,450,2,2025-09-17
058d13f0-e0d4-499c-b0a6-81c43e2bfa0f,S014,C02_A5,5.513548793650596,10,37,2,2025-09-21
6237ce5d-f24c-4f95-8979-ad94cac5946f,S014,C02_A7,9.719948307994466,10,141,1,2025-10-28
2c0bbc6c-d954-455b-b9a6-8ffd0a75310b,S014,C02_A1,5.327964911906362,10,889,2,2025-10-28
6347990a-2ecf-4723-8ab8-56ce9253e7f4,S014,C02_A1,7.682209896992105,10,756,2,2025-09-27
baaa1d57-1aae-4c86-a015-7e96139aca47,S014,C02_A7,6.897167091275321,10,166,2,2025-10-22
b7382cb5-c20f-49d4-b990-ba8d108f47b1,S014,C02_A7,4.857167908656759,10,520,1,2025-11-26
86747368-3a4a-4e56-8da9-c77c36ec31f1,S014,C02_A5,5.805036365966586,10,151,2,2025-10-25
bd1fcabb-ef68-4378-b438-6cf95a822413,S014,C02_A5,5.5558278051760865,10,543,2,2025-12-03
0ac5d14e-e9bd-4e4e-9328-018bb851697d,S014,C02_A7,4.152105639151097,10,893,1,2025-12-16
fa525ded-fdc6-4851-b38f-3189024678e8,S014,C02_A7,3.6376550844661204,10,841,1,2025-09-04
a313b716-8b31-42ef-9904-a89a5bc4faa1,S014,C02_A1,9.128423302681096,10,474,1,2025-11-02
a613ae71-62a1-473e-a501-2b4d21c2d7f0,S014,C02_A7,7.286719602999707,10,318,2,2025-11-03
048bac16-cb48-4a71-a9ee-b3a6793af826,S014,C02_A1,4.065144068441675,10,809,2,2025-10-26
cc6b4d08-4c38-49ed-a116-37d1e04e05b8,S014,C02_A5,4.918496823059727,10,662,1,2025-09-21
f13eb5c6-2a56-42e5-8872-3e3def8f0bde,S014,C02_A7,5.5988762827459135,10,553,2,2025-09-25
2f2db2e0-9db7-4cb2-9307-9b66c253bb6e,S014,C02_A5,8.290230150160546,10,317,1,2025-12-09
1972f4c3-065b-49e3-8d7a-40e0bcfa297a,S014,C02_A1,7.877177301504201,10,233,2,2025-11-01
b4b29530-6492-4e5b-8fa6-59c96d5ff001,S014,C02_A5,6.873767304222417,10,182,1,2025-10-01
24ea8535-3a3d-4191-9e7d-816361c7dfc6,S014,C02_A5,6.677855794776775,10,165,1,2025-10-23
962a2b94-5faa-4299-a3c2-9c1843afe56e,S014,C02_A1,9.755205989780343,10,466,2,2025-09-04
7a76266e-3f52-4779-a289-c14a4a5c25d1,S014,C02_A5,3.9064351442193526,10,552,1,2025-10-26
4bb497af-56cb-4912-9d03-93cdea4ebb9c,S014,C02_A7,4.455397657993006,10,83,2,2025-11-25
77c5866e-43fe-4e2a-988e-a0a4b3d1fc6d,S014,C02_A1,9.95303886815448,10,133,1,2025-10-27
3008d14a-f5ca-4d41-95a1-d9566966b0be,S014,C02_A5,9.396923051346729,10,288,1,2025-11-03
f0da1328-1370-4dee-bfbb-00a1a369ae06,S014,C02_A5,3.9227635808161456,10,129,2,2025-11-26
dcf849bd-a57b-4e24-9e7f-20819d3fd65f,S014,C02_A1,7.291233584741434,10,729,2,2025-11-11
35cb8d48-f8c8-47ee-a9ae-fedeae9524a9,S014,C02_A5,8.934999682410334,10,859,2,2025-10-18
08982388-51f0-4357-8ebb-846b5a18be63,S014,C02_A5,4.450470856915119,10,649,2,2025-10-19
12034ed6-5506-459a-a01f-fd16a9f2564d,S014,C02_A7,7.993942347931069,10,628,1,2025-10-21
8089f930-6161-4564-bbf7-f5146067a551,S014,C02_A7,3.163656727689376,10,790,1,2025-11-18
f50e7092-3218-4730-baf7-0310e3ca525c,S014,C02_A5,8.186374647026934,10,72,2,2025-11-16
a2665fb8-bc2e-464a-9ca5-468d9433bd5c,S014,C02_A5,4.8499566177734,10,515,1,2025-12-08
225c5383-6047-4d2c-8514-5b2204116635,S014,C02_A5,8.128044818594079,10,576,2,2025-12-03
eed1bf92-2799-4460-890d-50487e38ccce,S014,C02_A5,3.2909918157106484,10,839,2,2025-09-04
c9d2cb04-0a4b-4690-937f-d776ecb3372e,S014,C02_A1,4.097591758070379,10,224,1,2025-12-05
98fb1e7b-2335-4f77-8b4a-0eeb9201785b,S014,C02_A5,9.23872845742991,10,193,2,2025-11-14
d9741655-ec4d-46ae-9474-ce0f8ecb6131,S014,C02_A5,5.820477260941332,10,636,2,2025-11-30
beb5914d-c423-4fbb-8cac-010aeaaa51be,S014,C02_A7,4.094506161964368,10,839,1,2025-11-06
6b8ec85e-ed0f-4dbe-a037-cdcf15173f40,S014,C02_A5,7.111228986321219,10,205,2,2025-09-30
a5210c4c-2d17-48f2-b768-7d72d8482b69,S014,C02_A5,6.579790216924989,10,694,1,2025-10-16
77a0b219-494a-497c-8f97-3ca64b39b0bd,S014,C02_A5,5.421068247927598,10,649,2,2025-10-19
0193b154-bf8f-4ff6-979f-ea8b5de0241f,S014,C02_A1,4.3410995299258195,10,115,1,2025-12-01
33deccdb-4810-4baa-968e-313576573f22,S014,C02_A5,9.77179918651836,10,300,2,2025-12-03
817dfeb3-cfaf-4e15-84eb-3675afbb1722,S014,C03_A10,8.33094771507255,10,254,1,2025-12-04
0b352223-46d1-47a3-ba52-7e06bd1f236f,S014,C03_A5,4.718091800882879,10,293,1,2025-12-22
779ef9ea-4c27-48f3-b335-f4f8449c4d08,S014,C03_A2,4.1620169371344335,10,255,1,2025-10-13
257d955c-8e98-4f7b-bda4-ce81d2f9cfc6,S014,C03_A10,7.224376935572002,10,238,1,2025-11-15
712a629a-f46b-47e6-b7a4-3f9aab1427b1,S014,C03_A2,5.43894938171335,10,125,1,2025-11-04
5b45d2be-eaf9-4677-b497-f7b8e7640779,S014,C03_A2,4.081856602872707,10,500,1,2025-09-25
bb2afec6-d353-44c9-9c8e-dab23cc59497,S014,C03_A2,7.211588306051996,10,223,1,2025-11-13
e13ad7c0-38cc-4e06-ac36-5154f8863f93,S014,C03_A3,3.4190505482925064,10,867,2,2025-10-22
d73ec880-36d2-4f83-810a-ea6078904e74,S014,C03_A10,8.498968495816811,10,442,2,2025-09-14
22296691-9063-440e-9eae-6d28797aeb57,S014,C03_A3,5.220899712853999,10,569,1,2025-09-19
9b983bde-bcea-460b-8dd2-d27edc4b6828,S014,C03_A3,5.127912710850989,10,647,1,2025-09-14
6772321e-24ac-41bb-89ef-5fff45ca1ffe,S014,C03_A2,5.985245507059833,10,818,1,2025-09-12
8777a6b3-af68-4652-9050-fc8a0230f8c0,S014,C03_A5,4.403425879476494,10,43,1,2025-12-12
8b6acfce-083c-447b-b117-a814206d622b,S014,C03_A10,3.4060436051003697,10,172,1,2025-11-02
74d9737c-6ba7-49e6-93d1-ca6289d2c4c2,S014,C03_A10,5.694925502867621,10,344,1,2025-10-14
88a89db7-c067-4209-a9dd-d649cf77fe74,S014,C03_A10,3.891409564271843,10,188,1,2025-10-03
74fe481e-4cd7-4f4c-a1ae-d981cd3706d7,S014,C03_A10,6.946296793179824,10,51,2,2025-12-16
61255d15-0a59-4923-a396-41953e7bc12f,S014,C03_A3,7.14774627533477,10,135,1,2025-11-06
aa347bef-cb8c-4f9f-8e85-57be7b06533e,S014,C03_A5,3.0999667821162094,10,395,2,2025-09-11
14d7b5bc-ffe9-4a7e-b31c-73978760dc07,S014,C03_A3,4.118452891701828,10,371,1,2025-09-17
130c166c-a5e5-4598-8c16-d961d8934bfb,S014,C03_A3,5.573305167135486,10,116,2,2025-12-25
7c5fea90-6f17-4a8c-9af1-c1bbb9e3bd26,S014,C03_A5,6.175218733737413,10,644,2,2025-09-25
5589eefe-639b-499d-a9c6-1cf2d7bdf51b,S014,C03_A3,8.718019438116142,10,465,1,2025-09-21
6efd9173-28eb-4389-9135-ce8846c56be5,S014,C03_A10,7.88564031421752,10,733,2,2025-10-10
758ce863-ad1c-4677-b583-0ffeb38df623,S014,C03_A3,9.892602196827678,10,860,1,2025-12-27
58d6c5ce-6994-4041-b2e2-3c000e278b6d,S014,C03_A3,3.8035739224056733,10,429,1,2025-10-29
bafb02d5-7ebc-4bbc-a71d-e2ec7073f3af,S014,C03_A10,6.673508081155305,10,864,1,2025-09-10
cac3ce1e-d896-4236-97b1-41ad3b2d2e5f,S014,C03_A2,3.6857792632580555,10,621,1,2025-10-26
89a9f60f-8414-4d1a-b38c-d41f15c1d729,S014,C03_A2,5.873178968781073,10,315,1,2025-09-20
a46b1784-e105-4bd3-9ffe-9c57a4e7b3ed,S014,C03_A5,4.8725598861481565,10,815,1,2025-10-21
f9e9fbc4-b3e4-4bbf-9ece-cc4489ac5725,S014,C03_A3,9.159517026150436,10,356,2,2025-11-04
4ad1eb94-0f6f-439c-98ca-3ac8c798209f,S014,C03_A3,8.412469652079045,10,576,2,2025-11-04
50ba3961-ec2e-4a17-99cf-673acc5b0860,S014,C03_A3,4.758368490952775,10,423,1,2025-09-12
b0a61403-364f-4584-acc5-39c9e3f76c77,S014,C03_A5,7.7068728763362655,10,762,2,2025-10-25
546c6e61-d9e8-4492-9fa1-6a634ae7633d,S014,C03_A5,3.9259326479500194,10,400,1,2025-09-02
ca2e05dd-bd83-4229-a686-a49423701c2a,S014,C03_A5,7.389520495582475,10,515,1,2025-09-19
c142585d-721d-4f4c-9251-b6572ca57a8f,S014,C03_A10,9.930900407303433,10,91,2,2025-12-27
3d69562f-1b31-4ead-a9dc-450293af3cea,S014,C03_A5,7.640346078925837,10,331,1,2025-10-30
76aaedf1-f462-4de6-ac3a-69e5d4c5dc22,S014,C03_A10,6.9761908302462405,10,885,1,2025-12-20
dff04931-5b4c-43ef-9188-2c0d9d1ac67a,S014,C03_A2,3.074285855744857,10,794,2,2025-09-19
7080fc7c-4ead-4bfb-8fc2-5cd1fa87ca65,S014,C03_A10,7.486518222777345,10,742,1,2025-10-26
9192939a-b40a-4f2d-a778-64e4da901702,S014,C03_A10,3.668406846881616,10,85,1,2025-11-30
a75010cc-ea35-4697-9131-fd77ec50925f,S014,C03_A5,8.708661856826474,10,708,2,2025-11-15
4ad83c35-da5d-4e74-96ff-09e75c103ec1,S014,C03_A10,7.702874238011902,10,518,1,2025-12-18
9f6ca979-de36-4e6d-aa43-10b817331da6,S014,C03_A5,7.668929683499555,10,191,2,2025-09-05
67fc7342-4898-4033-9be5-20a317a7f07b,S014,C03_A10,6.310202577868723,10,280,2,2025-09-11
761036fe-6cc0-4d2a-b4e2-ee6ec0dd09e9,S014,C03_A5,6.530567699383241,10,511,2,2025-12-06
601cec37-43a2-4b16-b0f1-ff193dab8f10,S014,C03_A3,4.816500283076827,10,830,1,2025-11-23
1a9561d9-fe1d-4246-bdf7-ab1228ada882,S014,C03_A5,6.486946704491306,10,545,2,2025-09-22
2e5a10ad-bb4e-41d7-9b65-a733284ab070,S014,C05_A4,3.8282873538168465,10,879,2,2025-10-05
2d4d04e6-8329-4d7d-8bae-5fcb20f8864a,S014,C05_A6,8.360697612830052,10,543,1,2025-10-11
dc87e126-e548-4ce8-98c8-9ccbbc649189,S014,C05_A4,4.893681118650372,10,262,1,2025-10-26
e1dd4fa9-1a21-4669-a8e0-30b6ffccac2b,S014,C05_A6,8.710074787179927,10,308,2,2025-09-13
301b5639-5d32-4470-af48-ecd39a2b8eb1,S014,C05_A1,8.011466044702576,10,416,1,2025-09-18
0e24a3b6-ef9d-40ec-8793-6f600ff7b92b,S014,C05_A4,4.914668512590154,10,246,1,2025-10-23
f5c701ec-5b3d-4bba-9ec1-8744d4e3efe1,S014,C05_A6,3.8579506502882515,10,866,2,2025-11-29
729b8781-8cd9-4125-ac3f-3469f4c3566b,S014,C05_A1,4.736716423276508,10,198,1,2025-09-08
d7e1d1b7-e3fa-4a14-b3df-b7542dfacf10,S014,C05_A10,4.608357259564591,10,692,1,2025-10-26
c5d94872-14ff-4b28-8b37-4182faca2110,S014,C05_A3,4.541891920524359,10,306,2,2025-09-15
8decce2f-ec6d-4cb4-b0a3-fa3c60ff6c81,S014,C05_A6,4.357074639312321,10,109,1,2025-10-18
67448381-99f5-4cb3-8084-990a8b7cd20d,S014,C05_A10,6.467282398075351,10,196,2,2025-11-10
94c6b45d-27bc-48f5-9064-d9d33ed98e40,S014,C05_A7,4.833757530735509,10,41,1,2025-12-07
4912a441-7174-4d97-ac16-10b16130a3b2,S014,C05_A1,5.601607470187404,10,613,2,2025-11-13
2cd645c5-d54a-4326-a87b-59ea5a7b18f1,S014,C05_A1,5.157267574599633,10,607,2,2025-12-12
390ff3c0-5cb6-4e14-ad4c-ed393e0a604f,S014,C05_A10,6.686044308395864,10,76,1,2025-09-08
7e90092f-a546-4140-9496-0db0ac48a3ab,S014,C05_A7,3.8452552259602992,10,125,1,2025-10-11
2581e445-eacf-4ebd-b9b3-727afed8613f,S014,C05_A7,4.876336063074684,10,395,1,2025-12-07
f8e18b9a-1690-42cf-8094-887b20ac8026,S014,C05_A1,6.482773714059025,10,437,2,2025-11-05
948d5d6c-3518-4525-8b49-09f4f97c1674,S014,C05_A6,7.3398899232873225,10,749,1,2025-11-27
b762a0f4-a061-4a59-bc5f-97cbfb346ac6,S014,C05_A10,8.599192106234305,10,369,2,2025-10-24
bc1ef0d9-d340-43cd-b634-5d35502c1c52,S014,C05_A10,5.043688553059789,10,856,2,2025-12-10
035e9206-9f20-4a70-9bba-0b1dcfd29a65,S014,C05_A7,7.471742661058436,10,518,2,2025-11-16
b7454111-17bd-40b2-ab48-922d3b33521b,S014,C05_A4,6.026749572861484,10,327,2,2025-09-22
ccca212b-4189-46b0-831b-7f6cf312fb30,S014,C05_A6,8.102799379298103,10,728,1,2025-10-31
7f572e6b-a9bc-443d-a714-7cbf37544674,S014,C05_A3,3.80593825413674,10,670,2,2025-09-13
7a1fecac-7d32-4785-b859-3fb69033e26f,S014,C05_A4,9.307630492487657,10,267,1,2025-12-24
692132af-92f3-486a-bdfd-0303ce9cabb5,S014,C05_A6,4.397231278913441,10,856,2,2025-11-28
43476221-2c32-43a0-bc3e-5e3d9bba8c55,S014,C05_A10,3.351021498272359,10,174,2,2025-12-09
700a39ee-9351-463b-8a04-f67cda423d1e,S014,C05_A7,6.261277440777105,10,194,1,2025-11-05
98cd1045-6934-414c-ba3b-e73ee9fd9486,S014,C05_A7,9.88153806157855,10,776,1,2025-11-18
687717f3-117a-44d6-b65b-a5ef8bfc710c,S014,C05_A1,3.7704257746679812,10,565,2,2025-12-30
55fa3bdf-39f8-4f99-ab0b-976fcca10a43,S014,C05_A3,8.781156976917739,10,377,1,2025-10-09
17d282fd-96e6-4dcd-92c8-8a41beacc5ff,S014,C05_A4,5.366962732967782,10,70,2,2025-12-25
aa54205b-2831-4159-9f8a-7658c0e9a726,S014,C05_A6,8.439301803321516,10,822,1,2025-11-28
66d4419f-6f61-4d09-b2f9-fd4ef1a2b9d2,S014,C05_A10,5.465195016820834,10,176,2,2025-12-09
6a0f9b82-a6e1-41c7-89a7-0790f25212e1,S014,C05_A10,9.97847001301268,10,590,1,2025-12-22
88f8de68-a164-46b6-ba58-62ba5e649981,S014,C05_A6,5.449678914931001,10,351,1,2025-09-23
31826589-46e1-47ff-9cf0-0b184999450c,S014,C05_A7,9.76818244585589,10,195,2,2025-09-10
4169c14d-a804-4cae-8c8c-9ed46d83ae31,S014,C05_A4,4.8030136563557555,10,757,1,2025-12-09
6cf066a4-c949-4321-b412-2a370d090118,S014,C05_A1,7.392416068280396,10,294,1,2025-11-01
75f423fb-8bf3-402c-a48f-78a95bd173f8,S014,C05_A3,9.781060254718462,10,695,2,2025-12-29
86ca03f0-2ac7-43d4-a99a-013bd8ee3e59,S014,C05_A6,8.607349666595525,10,156,2,2025-11-13
63aa9f6b-3358-4b72-b082-dcbe369b1626,S014,C05_A10,8.24790566862647,10,70,1,2025-10-18
6140667d-03a1-421f-83e2-9f438f40a522,S014,C05_A10,6.963782661722631,10,440,2,2025-10-24
dc798cb7-e137-42f1-a25b-59cbd62b44ed,S014,C05_A4,6.079342875879531,10,405,1,2025-11-06
95c9343e-5737-4197-b2e2-93a30bad5469,S014,C05_A4,5.161646898385647,10,351,1,2025-10-19
e0ec35c9-ba44-412d-bee9-2b6a0d2baf52,S014,C05_A1,5.027701233240018,10,728,2,2025-10-24
fc44df16-9e4a-48f7-9d82-58fe3a6adb6d,S014,C05_A4,9.070289440971441,10,73,1,2025-11-20
fe0b37a9-06a1-4da2-a980-76473bbe82eb,S014,C05_A6,3.5702040505902586,10,746,1,2025-12-16
9a0cd1f5-1ab5-43ff-906c-f16a1389311b,S014,C05_A6,6.149256542412837,10,327,1,2025-10-20
cec877ef-6cdd-417c-9041-cdbf2a76ecd8,S014,C05_A3,9.698621484280633,10,613,1,2025-10-23
967b371b-c720-4603-9522-d9c32e3da41a,S014,C05_A7,8.20037188108422,10,258,2,2025-10-21
dbe5ce41-d7cf-4d96-ae1c-679de32e5699,S014,C05_A10,8.563119405346132,10,715,1,2025-09-13
ef559001-91e8-4e0e-a7f7-797ba99849d6,S014,C05_A10,6.550502325039197,10,577,1,2025-12-26
2a3257ec-9488-450c-86bf-15e239c96a06,S014,C05_A3,5.732449857748685,10,141,1,2025-09-12
75ff9b03-3d45-4647-b9e5-129071d93a7d,S014,C05_A7,4.902714579418335,10,441,1,2025-10-14
be11df2b-6ee8-4fae-b297-5c5fd406792e,S014,C05_A10,8.825327526162784,10,527,2,2025-09-29
26ee46a7-4d6f-4cc2-8297-384e60d936da,S014,C05_A1,4.9869778562535565,10,588,1,2025-09-21
7de87e69-5ff6-4019-98d8-d0c08c13db72,S014,C05_A7,4.803663990724676,10,179,2,2025-11-22
1081f77a-552c-4820-b946-53fd9844c381,S014,C05_A1,8.346111168467754,10,357,2,2025-11-13
07d5cdad-5687-42ca-add2-2da57449809a,S014,C05_A6,9.52921614472142,10,645,2,2025-12-10
51cdff44-ed45-40bf-9a9d-2ef3b6f1d9ac,S014,C05_A6,9.501411261671986,10,93,2,2025-12-30
c34fe00a-328e-41f4-83d6-44a47e04eda4,S014,C05_A1,7.523111170053527,10,248,1,2025-09-08
8ecd0132-6339-4e60-ae2c-9c453d70eac5,S014,C05_A10,9.175082393418299,10,53,2,2025-12-08
d68dd64a-91e9-4a14-871a-6666afa6c266,S014,C05_A7,6.0877375282380175,10,463,1,2025-10-06
f9f1263b-3435-463e-ac9b-287f34e686f5,S014,C05_A6,5.854054781927817,10,295,1,2025-09-25
b9b464e6-2c14-4735-9d33-97e22befcedf,S014,C05_A10,3.123402396351473,10,124,1,2025-12-25
2de59a8f-8bb4-4c03-8101-e6d8b3fa125c,S014,C05_A7,4.218916518753291,10,380,1,2025-12-07
6b0caf98-de99-4ffe-ba74-8eec3ba4a917,S014,C05_A3,3.152789093582199,10,198,2,2025-09-27
2dde1081-af82-4c96-b6d0-4d1cb2bff090,S014,C05_A3,4.372411984828988,10,459,1,2025-11-02
8d229771-2e4b-4fd5-9d33-b8a0d0121acb,S014,C05_A1,9.58111775111535,10,578,1,2025-11-29
14725890-fcaf-43de-85f7-4f5dbc5f7ed4,S014,C05_A1,7.289064940389968,10,743,1,2025-10-27
910418e0-623d-43f8-86aa-1762940c0eea,S014,C05_A1,8.097348790565647,10,739,2,2025-11-14
bd587dd2-8dde-453b-9198-35f0fee0ed4a,S014,C05_A6,7.88145063983996,10,872,1,2025-09-03
90596709-d76d-4ec3-90bf-510fa192f535,S014,C05_A4,4.495796517932925,10,831,1,2025-12-25
a0f12a22-83f8-4662-9dd6-6387b0310e84,S014,C05_A3,5.799915256887765,10,233,2,2025-09-11
51e97c34-9e81-4105-afa0-3951186bd40c,S015,C02_A1,6.132121556145061,10,882,1,2025-12-20
38b2cb89-8994-4c76-8afd-ed9a510097e1,S015,C02_A7,6.935518047682232,10,460,2,2025-11-30
41588bea-fbb2-4868-92a3-24761c6579b0,S015,C02_A7,4.28821924071353,10,416,1,2025-09-29
a14a4f8d-18be-4329-b1b8-a500b810d2a4,S015,C02_A1,5.685493307719386,10,339,2,2025-12-25
4cf523ce-60ab-4674-ba9a-5b42cccda4c0,S015,C02_A1,5.977043921016349,10,390,2,2025-10-17
d87d4bfe-454e-4263-b962-df4cc43fa20b,S015,C02_A7,3.4428791325539896,10,499,2,2025-10-26
a46c2e63-8f5a-463b-80a4-8bd086286a5e,S015,C02_A5,6.588692510615868,10,211,2,2025-11-11
5c6c9ce7-12f4-4ce3-89f9-bbbe26b3a124,S015,C02_A5,6.144642978005171,10,420,2,2025-10-08
ac2919c1-4bf5-422c-ba7a-c52b2936a079,S015,C01_A4,5.359056734633248,10,136,1,2025-11-04
db85d4ab-2aaf-4748-bc01-c7c5bf8a919c,S015,C01_A5,5.2354139258082055,10,799,1,2025-11-20
5755b048-8264-4d02-911d-639f9003eb66,S015,C01_A4,9.232920034352086,10,132,1,2025-11-22
39828b83-acdd-44d6-b99c-76f60f554dcb,S015,C01_A1,9.040299359145397,10,713,2,2025-10-09
b672d407-a6f4-489d-ae3e-501ce26eb670,S015,C01_A5,6.2574864970617385,10,246,1,2025-09-30
46791ef9-204c-46ce-ac32-d7df038ac90b,S015,C01_A1,7.6274528724714,10,230,1,2025-12-20
544257bb-e9fe-4caf-bbb9-0eee885ef90f,S015,C01_A1,4.157087244113669,10,157,2,2025-10-16
b1cb8ca3-4a95-4f6d-9106-ce3d8dc59100,S015,C01_A1,9.160863908688452,10,452,2,2025-12-27
09f545fb-a3a2-44a9-be66-dc7883c6b8bc,S015,C01_A2,5.411616107605312,10,435,2,2025-09-02
34b15727-6056-43a2-9b27-407de280a31a,S015,C01_A5,7.073943244631088,10,830,2,2025-09-30
2918b586-8931-4875-ba6c-6c3ced1c03f8,S015,C01_A5,4.024493206736621,10,320,2,2025-10-06
8e2d1871-3658-440b-baaa-7fdb5a4dbf97,S015,C01_A6,4.05439748146137,10,454,2,2025-09-06
92dd1273-336e-4f99-b3ce-c2c33c434caf,S015,C01_A1,7.079988650937935,10,56,1,2025-09-21
23076f47-f2ab-4294-aea1-eeb00f3f2e98,S015,C01_A3,8.651043770361216,10,890,2,2025-12-15
9d99482e-61b3-4205-afae-909a663ee5c7,S015,C01_A5,5.119424938378433,10,869,2,2025-12-05
fd1d1c76-ed87-49ad-be69-13a0b2c6e526,S015,C01_A5,4.71764119758539,10,355,2,2025-10-14
d63bf8ab-2e08-42df-84c1-45177a3b5d2c,S015,C01_A2,7.432758541802542,10,615,2,2025-10-27
6140e9e6-6d2b-44fd-8535-45cf8f1f3db2,S015,C01_A6,5.210806045455712,10,878,2,2025-09-08
145491bd-ab58-4818-b459-1557147eb250,S015,C04_A9,4.263180796253064,10,775,2,2025-09-24
a4cb9cb6-10a5-472a-ba32-ad279ff0ec4d,S015,C04_A7,6.684690278126604,10,757,1,2025-12-13
77e7d82f-5221-4017-ac9f-1c417f6113b9,S015,C04_A7,7.669211980080665,10,477,1,2025-09-03
14ef9fa4-ddc2-4304-84ca-f06f8badb44e,S015,C04_A9,5.13564336045091,10,586,1,2025-12-28
cbe48fe1-7b26-4a80-9aad-088649c82564,S015,C04_A9,4.71822673739479,10,818,2,2025-10-05
5b30be8e-23bc-400c-83d0-e4747f8cc285,S015,C03_A3,3.316808792321641,10,888,1,2025-09-28
6e6cd475-098a-46e8-88fd-6c891e971a74,S015,C03_A2,7.5062545419252205,10,133,2,2025-11-03
ea8ad7e1-e7be-4adf-ac2b-3d080e599a31,S015,C03_A3,3.5540267481989862,10,670,1,2025-09-11
b8d6a858-946e-45a7-9df5-d83e63e680cf,S015,C03_A3,5.72393000508901,10,733,1,2025-10-25
357f5a4e-cdf9-45e9-abf6-0cf7cdf40277,S015,C03_A5,7.5389833576910625,10,857,1,2025-09-22
a326ddf6-bdd3-400e-9749-198a49a3c940,S015,C03_A10,8.442475949844365,10,705,2,2025-11-13
008d12e7-6447-4ff9-ab9b-aba8df0a6654,S015,C03_A10,7.1767504611062956,10,564,1,2025-12-05
9906c4f3-7892-4e5f-98eb-4d78e577896e,S015,C03_A5,8.286769236273475,10,154,1,2025-09-26
d2b73220-34b2-4ff2-a7a5-4ecfafe21dc6,S015,C03_A5,9.65980433362799,10,560,1,2025-11-06
2a886425-c7dc-4578-9640-456a0cc8abd2,S015,C03_A3,6.4507116554827695,10,147,1,2025-12-26
1b454aae-ef09-47b2-94e7-b21a8511351e,S015,C03_A10,6.787962158002152,10,60,1,2025-10-13
202c4336-d200-40c9-a874-6a7e566da949,S015,C03_A5,4.970082591019906,10,594,2,2025-11-24
a15c9315-ef45-4882-adad-3806e27e5fef,S015,C03_A10,6.449846701691061,10,508,2,2025-12-06
7f8f58f8-32f3-4998-989c-4587601c804b,S015,C03_A3,8.170564769512684,10,227,1,2025-10-04
d01e94cf-1249-48bc-82f9-f691308b901d,S015,C03_A5,9.95453184808694,10,317,1,2025-10-22
a34407ed-e006-4296-bb77-e2db2c1bfd63,S015,C03_A2,4.078484830177361,10,610,2,2025-10-17
1d199792-b333-41e9-8817-7eaf4af11fe3,S015,C03_A3,5.602371142370915,10,677,1,2025-12-15
c84bbec3-c5af-40ac-adf2-53652099b438,S015,C03_A3,8.327802213206601,10,281,1,2025-09-11
